"","Country","CountryCode","mean_feeling_of_happiness","mean_life_satisfaction","mean_financial_satisfaction","Year","gdp","Number_below_$3.65_a_day","Number_below_$6.85_a_day","Number_below_$10_a_day","total_population","Region","Latitude","Longitude","Length","Area"
"1","Afghanistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Asia",33.93911,67.709953,50.8032097216606,62.5667138767718
"2","Albania","ALB",2.40909090909091,5.16565656565657,4.74949494949495,"2012",4247.63004748194,"139377","1063512","1887070",2900401,"Europe and Central Asia",41.153332,20.168331,9.62503796839992,3.07353997581252
"3","Albania","ALB",2.40909090909091,5.16565656565657,4.74949494949495,"2014",4578.63320812155,"279549","1119349","1761723",2889104,"Europe and Central Asia",41.153332,20.168331,9.62503796839992,3.07353997581252
"4","Albania","ALB",2.40909090909091,5.16565656565657,4.74949494949495,"2008",4370.5399247769,"115022","985342","1849996",2947314,"Europe and Central Asia",41.153332,20.168331,9.62503796839992,3.07353997581252
"5","Albania","ALB",2.40909090909091,5.16565656565657,4.74949494949495,"2015",3952.80253807527,"106557","753428","1458177",2880703,"Europe and Central Asia",41.153332,20.168331,9.62503796839992,3.07353997581252
"6","Albania","ALB",2.40909090909091,5.16565656565657,4.74949494949495,"2018",5287.66369446913,"78263","520561","1128553",2866376,"Europe and Central Asia",41.153332,20.168331,9.62503796839992,3.07353997581252
"7","Albania","ALB",2.40909090909091,5.16565656565657,4.74949494949495,"2005",2673.78658429559,"219516","1217497","2061456",3011487,"Europe and Central Asia",41.153332,20.168331,9.62503796839992,3.07353997581252
"8","Albania","ALB",2.40909090909091,5.16565656565657,4.74949494949495,"2019",5396.21586434732,"22774","312161","876631",2854191,"Europe and Central Asia",41.153332,20.168331,9.62503796839992,3.07353997581252
"9","Albania","ALB",2.40909090909091,5.16565656565657,4.74949494949495,"2017",4531.0193737689,"104211","733910","1398525",2873457,"Europe and Central Asia",41.153332,20.168331,9.62503796839992,3.07353997581252
"10","Albania","ALB",2.40909090909091,5.16565656565657,4.74949494949495,"2002",1425.12421860142,"347459","1589301","2340279",3051010,"Europe and Central Asia",41.153332,20.168331,9.62503796839992,3.07353997581252
"11","Albania","ALB",2.40909090909091,5.16565656565657,4.74949494949495,"1996",1009.97727483821,"281906","1516827","2395790",3168033,"Europe and Central Asia",41.153332,20.168331,9.62503796839992,3.07353997581252
"12","Albania","ALB",2.40909090909091,5.16565656565657,4.74949494949495,"2016",4124.05538986272,"134217","730927","1388484",2876101,"Europe and Central Asia",41.153332,20.168331,9.62503796839992,3.07353997581252
"13","Algeria","DZA",2.03603603603604,5.6977886977887,5.93038493038493,"2011",5473.2805504316,"1473499","13408903","24917004",36543541,"Middle East and North Africa",28.033886,1.659626,70.5400821564478,213.513461475095
"14","Algeria","DZA",2.03603603603604,5.6977886977887,5.93038493038493,"1995",1466.54551114669,"6973279","17571992","23336448",28478022,"Middle East and North Africa",28.033886,1.659626,70.5400821564478,213.513461475095
"15","American Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East Asia and Pacific",-14.270972,-170.132217,0.600124358526115,0.013719718651009
"16","Andorra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe and Central Asia",42.546245,1.601554,0.937351764486399,0.0555851650153813
"17","Angola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa",-11.202692,17.873887,58.8734697951819,103.813059074342
"18","Antigua and Barbuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Caribbean",17.060816,-61.796428,1.16290139039629,0.0456259505460689
"19","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Caribbean",-38.416097,-63.616672,138.751348348611,278.308964660638
"20","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2019",4828.50517771789,"290687","1545486","2385818",2820602,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"21","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2007",3064.28010596357,"401638","1641477","2333750",3004393,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"22","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2003",910.171261745184,"1196850","2492090","2824923",3084102,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"23","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2006",2109.52623145856,"457499","1857994","2542338",3026486,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"24","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2004",1166.63820390025,"867963","2205170","2637994",3065745,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"25","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2005",1608.16355164313,"577466","2011276","2551198",3047246,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"26","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2009",2917.366129424,"398435","1754446","2447019",2964296,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"27","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2001",676.150011307766,"1440859","2556452","2835027",3133133,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"28","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"1999",575.62847915563,"1382807","2542565","2875955",3206030,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"29","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2014",4017.22980824942,"330784","1486819","2290609",2889930,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"30","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2012",3643.71518342262,"323149","1593484","2380285",2914421,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"31","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2020",4505.86736397124,"203418","1583968","2452081",2805608,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"32","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"1996",484.091640977405,"1160319","2211714","2669097",3298898,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"33","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2008",3908.94906011431,"268180","1516313","2290716",2983421,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"34","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2002",765.31617768154,"1325425","2515015","2806634",3105037,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"35","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2010",3143.02920239019,"403518","1787018","2427729",2946293,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"36","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2017",4041.99502080997,"237919","1432737","2219098",2851923,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"37","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2016",3679.95197212365,"279586","1245575","1998567",2865835,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"38","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2013",3833.1575324911,"328240","1538228","2292972",2901385,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"39","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2011",3462.6816110805,"377690","1704472","2374560",2928976,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"40","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2018",4391.92369729686,"277977","1442197","2255618",2836557,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"41","Armenia","ARM",1.79459223724379,5.96641953772351,4.80418665503707,"2015",3666.1418758065,"275967","1365576","2201029",2878595,"Europe and Central Asia",40.069099,45.038189,12.1611168812857,3.14229052599548
"42","Aruba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Caribbean",12.52111,-69.968338,0.610340431042455,0.0165976193692821
"43","Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East Asia and Pacific",-25.274398,133.775136,252.165237695418,695.539924441632
"44","Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe and Central Asia",47.516231,14.550072,22.0679371029137,10.0394406896191
"45","Azerbaijan","AZE",1.942,6.74,5.605,"2005",1578.40239029603,"26423","2630543","5858883",8391850,"Europe and Central Asia",40.143105,47.576927,28.5751348581653,17.4071424499334
"46","Azerbaijan","AZE",1.942,6.74,5.605,"2003",883.733971498452,"269648","3670664","6365347",8234100,"Europe and Central Asia",40.143105,47.576927,28.5751348581653,17.4071424499334
"47","Azerbaijan","AZE",1.942,6.74,5.605,"2002",763.080637985358,"209479","3959595","6589416",8171950,"Europe and Central Asia",40.143105,47.576927,28.5751348581653,17.4071424499334
"48","Azerbaijan","AZE",1.942,6.74,5.605,"2004",1045.00937916805,"85745","3515508","6436027",8306500,"Europe and Central Asia",40.143105,47.576927,28.5751348581653,17.4071424499334
"49","Azerbaijan","AZE",1.942,6.74,5.605,"2001",703.683843432722,"2298258","5758681","6997217",8111200,"Europe and Central Asia",40.143105,47.576927,28.5751348581653,17.4071424499334
"50","Azerbaijan","AZE",1.942,6.74,5.605,"1995",314.561226313624,"2975078","5974263","7017562",7684850,"Europe and Central Asia",40.143105,47.576927,28.5751348581653,17.4071424499334
"51","Bahamas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Caribbean",25.03428,-77.39628,25.4877587261733,1.07904998772818
"52","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East and North Africa",25.930414,50.637772,1.65372595275656,0.0577347152290457
"53","Bangladesh","BGD",2.09653297076818,5.78382053025153,5.59347382732835,"1991",283.382285281796,"87736707","102831824","104823439",109242834,"South Asia",23.684994,90.356331,42.011938392116,12.2224536250751
"54","Bangladesh","BGD",2.09653297076818,5.78382053025153,5.59347382732835,"2000",413.100185264402,"91735827","118670617","124154651",129193327,"South Asia",23.684994,90.356331,42.011938392116,12.2224536250751
"55","Bangladesh","BGD",2.09653297076818,5.78382053025153,5.59347382732835,"2005",492.808648889577,"90552811","126352560","134018087",140912590,"South Asia",23.684994,90.356331,42.011938392116,12.2224536250751
"56","Bangladesh","BGD",2.09653297076818,5.78382053025153,5.59347382732835,"2016",1659.96160523559,"81560162","137286831","150359282",159784568,"South Asia",23.684994,90.356331,42.011938392116,12.2224536250751
"57","Bangladesh","BGD",2.09653297076818,5.78382053025153,5.59347382732835,"2010",776.859576940281,"87533806","131868620","141947882",148391139,"South Asia",23.684994,90.356331,42.011938392116,12.2224536250751
"58","Bangladesh","BGD",2.09653297076818,5.78382053025153,5.59347382732835,"1995",322.087389769502,"85553614","107971049","112224773",117793338,"South Asia",23.684994,90.356331,42.011938392116,12.2224536250751
"59","Barbados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Caribbean",13.193887,-59.543198,0.813985327257854,0.0372121084757107
"60","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2001",1244.37318523431,"2790636","7313441","9027100",9928549,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"61","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2007",4735.65760793999,"256467","1978765","4487922",9560953,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"62","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2011",6527.17386871642,"55732","942672","2782654",9461643,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"63","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2013",7998.12523878099,"5872","321496","1352763",9443211,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"64","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2000",1276.2880341,"4318507","8422534","9547795",9979610,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"65","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2010",6033.6862392722,"80975","1123621","3138298",9483836,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"66","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2009",5352.5839116007,"169958","1481486","3875112",9504583,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"67","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2015",5967.05220384914,"13094","388251","1626313",9461076,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"68","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2003",1819.76605926177,"1838235","6348555","8444205",9796749,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"69","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2016",5039.68188628499,"5665","434719","1781045",9469379,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"70","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2014",8341.39967861093,"5047","302677","1295178",9448515,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"71","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2012",6953.13251493684,"13951","553880","1980871",9446836,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"72","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"1993",1590.08811711411,"1239650","7237348","9494292",10239050,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"73","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2006",3847.43412382153,"340251","2676392","5421049",9604924,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"74","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2002",1479.31458271677,"2200613","6677546","8691814",9865548,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"75","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"1995",1370.69928282291,"682795","3763224","6802802",10193831,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"76","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"1999",1210.6117195862,"5120200","8822005","9712874",10026738,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"77","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2019",6837.71782606351,"1718","229922","940212",9419758,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"78","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2004",2378.62328600741,"1032897","5284288","7950293",9730146,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"79","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2020",6542.79749130553,"6179","120626","848369",9379952,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"80","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2018",6360.06247301284,"6518","183446","1181184",9438785,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"81","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2008",6377.36973201232,"159559","1566307","4084757",9527985,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"82","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2005",3125.81053502853,"578250","3475660","6555951",9663915,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"83","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"1998",1511.32531567314,"5710723","9073837","9773615",10071963,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"84","Belarus","BLR",2.23769923769924,5.85862785862786,4.85239085239085,"2017",5785.67067254068,"10553","309315","1765914",9458989,"Europe and Central Asia",53.709807,27.953389,31.6685479105785,28.1578094383441
"85","Belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe and Central Asia",50.503887,4.469936,11.9990027190426,3.89551852697937
"86","Belize",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Caribbean",17.189877,-88.49765,8.55163436704318,1.87698244070627
"87","Benin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa",9.30769,2.315834,17.063617333093,9.57410443569302
"88","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America",32.321384,-64.75737,0.391094785607947,0.00205522584585373
"89","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Asia",27.514162,90.433601,9.20549298923639,3.63555871078281
"90","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2016",3013.5027077617,"1112371","2424506","3873472",11263015,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"91","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"1997",973.954846920913,"2069377","3656685","4916231",8137619,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"92","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2020",3068.81255507604,"723518","1989084","3720659",11936162,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"93","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2015",2975.64881137847,"932749","2227441","3776202",11090085,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"94","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2011",2304.96983521132,"1057919","2396789","3813663",10396246,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"95","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2000",977.336055960911,"2981351","4699291","5823593",8592656,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"96","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2002",888.198576030752,"2765576","4704446","5974262",8900583,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"97","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2004",951.951622939377,"1913541","4154697","5701051",9216279,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"98","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2013",2853.79716191598,"981241","2293934","3583494",10743349,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"99","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2009",1725.14628617645,"1388853","2856666","4382819",10051317,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"100","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2018",3471.00695064499,"874542","2168392","3715797",11606905,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"101","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2014",3022.46288443562,"962350","2161450","3637698",10916987,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"102","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2001",930.878079500256,"2556378","4442902","5760992",8746084,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"103","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2012",2562.46678423329,"1141352","2456606","3833417",10569697,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"104","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2005",1018.3089276776,"2375440","4358822","5630377",9377388,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"105","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2006",1200.07058848844,"2089095","3953290","5345669",9542663,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"106","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2007",1351.04292545957,"1775187","3934374","5330886",9711152,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"107","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2019",3472.38083075685,"655120","1793642","3452691",11777315,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"108","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2017",3280.00821346382,"1026977","2352539","3816373",11435533,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"109","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"2008",1687.58339321012,"1469818","3297451","4826603",9880593,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"110","Bolivia","BOL",1.90802348336595,7.48238747553816,6.45939334637965,"1999",981.754329498607,"2640194","4131740","5206522",8439052,"Latin America and Caribbean",-16.290154,-63.588653,52.4836872393602,92.1901045943966
"111","Bosnia and Herzegovina","BIH",1.98063973063973,5.77441077441077,4.86784511784512,"2007",3936.94001256103,"16375","180601","574917",4007876,"Europe and Central Asia",43.915886,17.679076,13.0905841994357,5.79843284897746
"112","Bosnia and Herzegovina","BIH",1.98063973063973,5.77441077441077,4.86784511784512,"2011",4981.03568097896,"31109","211589","604502",3743142,"Europe and Central Asia",43.915886,17.679076,13.0905841994357,5.79843284897746
"113","Bosnia and Herzegovina","BIH",1.98063973063973,5.77441077441077,4.86784511784512,"2001",1382.80542024858,"41710","519470","1450756",4194932,"Europe and Central Asia",43.915886,17.679076,13.0905841994357,5.79843284897746
"114","Bosnia and Herzegovina","BIH",1.98063973063973,5.77441077441077,4.86784511784512,"2004",2451.82168073601,"27133","247594","706459",4142860,"Europe and Central Asia",43.915886,17.679076,13.0905841994357,5.79843284897746
"115","Botswana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa",-22.328474,24.684866,33.9299440690701,50.677520686807
"116","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2018",9121.08340257783,"22794871","55837241","84838086",210166592,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"117","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2019",8845.25911841876,"22698339","55237401","83912420",211782878,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"118","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2020",6794.48915877166,"11305660","39802840","73143964",213196304,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"119","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"1992",2105.10774751013,"62826555","100882264","120495576",155900790,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"120","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2011",13200.7850823986,"23766119","59072953","89745828",198185302,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"121","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2015",8783.22598387817,"18981521","51684075","81377212",205188205,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"122","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2001",3142.27793491612,"46447267","85091243","110585595",178211881,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"123","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"1990",2592.62716607932,"61975691","94957252","112227371",150706446,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"124","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2004",3623.24799633539,"44915098","87104498","114565491",184722043,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"125","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2017",9896.68478335903,"22855605","56221650","85878993",208504960,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"126","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"1999",3456.42359484227,"51467667","92725509","116619440",173486281,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"127","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2014",12071.1582132348,"17468010","49367985","78740697",203459650,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"128","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"1995",4704.96154593883,"48063928","85284997","107447551",163515328,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"129","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2002",2824.679625276,"45475144","84956985","111221389",180476685,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"130","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2016",8680.76879182018,"21886300","55705996","85663572",206859578,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"131","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2003",3056.62496707108,"47416653","88465098","114583176",182629278,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"132","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2013",12258.5031683848,"19065863","51719260","81674073",201721767,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"133","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2007",7323.03362855509,"34236145","74185554","102866859",190779453,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"134","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"1996",5121.90540734464,"49328087","86613666","108078727",166037122,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"135","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"1993",2324.49977472726,"62197692","100911140","119107321",158440875,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"136","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2005",4773.24894374558,"41595568","83790647","111683575",186797334,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"137","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2006",5866.09622382995,"36515578","77862788","107103737",188820682,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"138","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"1998",5049.76611943426,"49021699","88227942","110845586",171039804,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"139","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"1997",5240.12879590406,"50454944","88626538","110684647",168546707,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"140","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2009",8570.02256200077,"28291897","65561438","96160764",194517549,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
"141","Brazil","BRA",1.78765201122544,7.70782662924852,6.14125350795136,"2008",8801.59948420962,"30135343","68790103","98892483",192672317,"Latin America and Caribbean",-14.235004,-51.92528,248.756714930855,707.050676126602
